gene_name,index feature,mutual information
MICALL1,7127,0.0
MICB,7129,0.0
MICOS10-NBL1,7131,0.0
MFSD9,7100,0.0
MIPEP,7164,0.0
MIPOL1,7165,0.0
MIDEAS-AS1,7139,0.0
DYNC2I1,3001,0.0
DYNLRB2,3007,0.0
DUSP22,2976,0.0
DUSP28,2978,0.0
SCAT8,10202,0.0
SCD5,10205,0.0
SCFD2,10208,0.0
DUSP16,2972,0.0
DUSP18,2973,0.0
DUSP19,2974,0.0
DUSP2,2975,0.0
DSP-AS1,2946,0.0
DUSP7,2983,0.0
DUSP8,2984,0.0
DUSP9,2985,0.0
DTX3,2959,0.0
DTX3L,2960,0.0
DUBR,2962,0.0
SCMH1,10216,0.0
SCML1,10217,0.0
SCN1B,10219,0.0
DTWD2,2957,0.0
DRAM1,2929,0.0
SCRN3,10233,0.0
SCYL2,10235,0.0
SCYL3,10236,0.0
SDC3,10240,0.0
SCG5,10209,0.0
SCGB1B2P,10210,0.0
SCHIP1,10211,0.0
SCIN,10212,0.0
SCIRT,10213,0.0
SEC24A,10274,0.0
SDCBP2,10243,0.0
SDCBP2-AS1,10244,0.0
SDE2,10246,0.0
DRC3,2933,0.0
DSCR4,2939,0.0
MGAT5,7106,0.0
MGAT5B,7107,0.0
MGP,7111,0.0
MFSD13A,7088,0.0
ICA1L,5556,0.0
ICAM1,5557,0.0
ICAM2,5558,0.0
MIB1,7121,0.0
HSPA6,5522,0.0
HSPBAP1,5526,0.0
HSD17B6,5499,0.0
DSE,2941,0.0
SDHAF4,10254,0.0
SCOC-AS1,10227,0.0
DSTYK,2949,0.0
DTL,2952,0.0
DTNB,2954,0.0
DOC2A,2878,0.0
DOCK1,2879,0.0
DOCK10,2880,0.0
DOCK11,2881,0.0
DOCK3,2882,0.0
DPP3-DT,2916,0.0
DPY19L3,2921,0.0
DPY19L3-DT,2922,0.0
DPYD,2925,0.0
DOP1A,2898,0.0
DOP1B,2899,0.0
SEC14L2,10266,0.0
SEC23IP,10273,0.0
DNLZ,2865,0.0
DNM1,2866,0.0
SELENOP,10301,0.0
SELL,10305,0.0
SEC24B,10275,0.0
SEC24B-AS1,10276,0.0
SEC31B,10280,0.0
SEC61A2,10282,0.0
SECISBP2L,10288,0.0
SECTM1,10289,0.0
SDR42E1,10260,0.0
DPF1,2903,0.0
DPH1,2905,0.0
SENP3,10322,0.0
SEL1L3,10292,0.0
DOCK4,2883,0.0
DOCK6,2885,0.0
IDO1,5579,0.0
HYPK,5549,0.0
IBA57,5553,0.0
MFSD14CP,7091,0.0
MFSD2A,7092,0.0
MFSD2B,7093,0.0
MFSD4A,7095,0.0
MFSD4B,7096,0.0
MFSD8,7099,0.0
MGAT4A,7104,0.0
HYAL3,5542,0.0
HYKK,5546,0.0
HSPA2,5518,0.0
DOCK7,2886,0.0
DOCK9-DT,2888,0.0
DOK1,2890,0.0
DOK4,2891,0.0
DOK6,2893,0.0
DNASE1,2860,0.0
DNER,2864,0.0
DNMBP,2870,0.0
DNMT3B,2873,0.0
DNAJC24,2844,0.0
DNAJC27,2846,0.0
DNAJC27-AS1,2847,0.0
DNAJC3-DT,2849,0.0
SEMA4D,10313,0.0
SEMA4F,10314,0.0
SEMA4G,10315,0.0
SEMA5A,10316,0.0
SEMA6B,10317,0.0
SEMA6C,10318,0.0
SEMA7A,10319,0.0
SENP1,10320,0.0
SENP7,10325,0.0
SENP8,10326,0.0
DNAJC6,2853,0.0
SEPSECS,10329,0.0
SEPTIN1,10330,0.0
SEPTIN10,10331,0.0
SEPTIN3,10334,0.0
SEPTIN6,10335,0.0
SEPTIN8,10337,0.0
SEMA3C,10308,0.0
SEMA3E,10309,0.0
SEMA4A,10310,0.0
SERGEF,10342,0.0
SERHL2,10343,0.0
DNAJC13,2834,0.0
DNAJC14,2835,0.0
DNAJC16,2837,0.0
DNAJC18,2839,0.0
DNAJC22,2843,0.0
DNAH2,2810,0.0
DNAH5,2811,0.0
DNAH7,2812,0.0
DNAI4,2813,0.0
SERINC5,10347,0.0
SERPINB7,10352,0.0
SERPINB8,10353,0.0
SENP5,10323,0.0
DNAJB4,2826,0.0
DNAJB5,2827,0.0
DMTF1,2794,0.0
DMTF1-AS1,2795,0.0
MEX3C,7074,0.0
MFAP3,7077,0.0
MFN1,7082,0.0
METTL15,7054,0.0
IFNAR2,5607,0.0
IFNLR1,5610,0.0
ICAM5,5560,0.0
ICMT-DT,5564,0.0
HTR2C,5535,0.0
IDH1-AS1,5572,0.0
DMTN,2796,0.0
DMXL1,2798,0.0
DMXL2,2799,0.0
SESN1,10362,0.0
SESN2,10363,0.0
SERAC1,10339,0.0
DNAAF4,2805,0.0
DNAAF9,2807,0.0
DNAH11,2808,0.0
DLX2,2780,0.0
DLX3,2781,0.0
DLX4,2782,0.0
SETDB2,10377,0.0
SETMAR,10378,0.0
SF1-DT,10382,0.0
SERPINI1,10356,0.0
DNAJA2-DT,2817,0.0
SGPP1,10419,0.0
DMBX1,2787,0.0
DMC1,2788,0.0
DMD,2789,0.0
IFT80,5628,0.0
IFIH1,5597,0.0
IFIT1,5598,0.0
IFIT2,5599,0.0
IFIT3,5600,0.0
IFIT5,5601,0.0
IFITM1,5602,0.0
METTL22,7059,0.0
METTL25,7061,0.0
METTL27,7064,0.0
IFI30,5592,0.0
ICOSLG,5565,0.0
IDE,5570,0.0
DMRTA1,2792,0.0
DMRTA2,2793,0.0
DIXDC1,2761,0.0
DKKL1,2764,0.0
DNA2,2800,0.0
DNAAF1,2801,0.0
SFXN5,10407,0.0
DLG5,2770,0.0
DLG5-AS1,2771,0.0
DLGAP1-AS2,2774,0.0
DLK2,2777,0.0
DICER1-AS1,2746,0.0
DIP2A,2749,0.0
SGK1,10411,0.0
SGK3,10412,0.0
SGMS1,10413,0.0
SH3D21,10444,0.0
SH3PXD2A,10449,0.0
SH3PXD2B,10450,0.0
SGPP2,10420,0.0
SGSM3-AS1,10424,0.0
SGTB,10426,0.0
SH2B2,10428,0.0
SH2B3,10429,0.0
SH2D2A,10430,0.0
SH3BGR,10433,0.0
SFXN2,10404,0.0
SH3BP5,10440,0.0
SH3BP5-AS1,10441,0.0
DIP2B,2750,0.0
DIP2C,2751,0.0
DIPK1A,2752,0.0
IGFBP7,5642,0.0
IGFBPL1,5643,0.0
IGFLR1,5645,0.0
IFT122,5613,0.0
IFT140,5614,0.0
IFT172,5615,0.0
MERTK,7041,0.0
MESP1,7043,0.0
METRNL,7050,0.0
IDUA,5581,0.0
IFT56,5623,0.0
IFT70A,5625,0.0
IFT70B,5626,0.0
IFT74,5627,0.0
DIPK2A,2754,0.0
DIRAS1,2755,0.0
DISP1,2760,0.0
DHX32,2729,0.0
DHX34,2731,0.0
DHX35,2732,0.0
SH3BP5L,10442,0.0
SHPK,10478,0.0
SHPRH,10479,0.0
SHQ1,10480,0.0
SHROOM1,10481,0.0
SHTN1,10483,0.0
SIAE,10484,0.0
SH3RF2,10452,0.0
SH3TC1,10453,0.0
SHANK2,10455,0.0
SHC3,10460,0.0
SHD,10462,0.0
SHF,10463,0.0
SHISA3,10465,0.0
SHISA4,10466,0.0
SHISAL1,10468,0.0
DGKG,2697,0.0
DGKH,2698,0.0
DHX58,2738,0.0
DIAPH2,2743,0.0
DHRS13,2716,0.0
SHOC1,10475,0.0
SHOC2,10476,0.0
SHOX2,10477,0.0
DHCR24-DT,2705,0.0
DHDH,2709,0.0
DHFR2,2711,0.0
DET1,2684,0.0
SIK2,10492,0.0
SIK3,10493,0.0
SIN3B,10497,0.0
SHLD2,10471,0.0
SHLD3,10472,0.0
DHRS3,2718,0.0
DHTKD1,2724,0.0
DGKE,2696,0.0
SLC10A7,10532,0.0
SLC11A1,10533,0.0
SIPA1L1-AS1,10501,0.0
SIPA1L2,10502,0.0
SIPA1L3,10503,0.0
SIRT1,10504,0.0
IKZF4,5655,0.0
IKZF5,5656,0.0
IL11,5658,0.0
IL11RA,5659,0.0
IL12A,5660,0.0
IFT81,5629,0.0
IFT88,5630,0.0
IFTAP,5631,0.0
IGF2,5634,0.0
MELTF,7036,0.0
MELTF-AS1,7037,0.0
MEMO1,7038,0.0
IGF2R,5637,0.0
IGFBP4,5640,0.0
SIRT3,10506,0.0
SIRT5,10508,0.0
SIX4,10513,0.0
SIX5,10514,0.0
SKA1,10515,0.0
SIDT1,10487,0.0
SIDT2,10488,0.0
SKIC2,10520,0.0
SKIL,10523,0.0
DFFB,2687,0.0
DGAT2,2689,0.0
DGKA,2694,0.0
DENND4C,2664,0.0
DENND5A,2665,0.0
DENND5B,2666,0.0
DENND6A,2667,0.0
DENND6B,2668,0.0
SLAIN1,10526,0.0
SLAMF7,10528,0.0
SLAMF9,10529,0.0
SLC1A4,10562,0.0
SLC20A1-DT,10565,0.0
SLC12A2,10535,0.0
SLC12A4,10537,0.0
SLC12A5-AS1,10539,0.0
SLC12A8,10542,0.0
SLC12A9-AS1,10544,0.0
SLC13A3,10545,0.0
SLC15A4,10546,0.0
SLC16A10,10547,0.0
SLC16A14,10549,0.0
SLC16A2,10550,0.0
SLC16A7,10554,0.0
SLC16A9,10555,0.0
SLC17A5,10556,0.0
SLC18B1,10558,0.0
DEPDC1-AS1,2671,0.0
DEPDC4,2673,0.0
MEIS1,7032,0.0
MEIS3,7034,0.0
MED18,7004,0.0
MED20,7006,0.0
MED23,7009,0.0
MED26,7012,0.0
MED7,7020,0.0
MED9,7022,0.0
MEF2A,7023,0.0
MEF2C,7024,0.0
IKZF2,5654,0.0
DEPDC5,2674,0.0
DEPDC7,2675,0.0
DEPP1,2676,0.0
DEPTOR,2677,0.0
DELE1,2651,0.0
DENND11,2653,0.0
SLC19A2,10560,0.0
SLC1A1,10561,0.0
SLC25A30,10597,0.0
SLC25A35,10600,0.0
SLC22A31,10570,0.0
SLC22A4,10571,0.0
SLC22A5,10572,0.0
SLC23A2,10573,0.0
SLC24A1,10574,0.0
SLC25A12,10579,0.0
SLC25A14,10581,0.0
SLC25A15,10582,0.0
SLC25A16,10583,0.0
SLC25A20,10586,0.0
SLC16A4,10552,0.0
SLC26A6,10618,0.0
SLC27A1,10620,0.0
SLC25A21,10587,0.0
SLC25A21-AS1,10588,0.0
DENND1A,2654,0.0
DENND1B,2655,0.0
DENND1C,2656,0.0
DENND2A,2657,0.0
DENND2B,2658,0.0
DENND2C,2659,0.0
DENND3,2661,0.0
DENND4A,2662,0.0
SLC25A28,10594,0.0
SLC2A13,10635,0.0
SLC2A6,10637,0.0
SLC25A40,10606,0.0
SLC25A42,10607,0.0
DDX59,2636,0.0
IL27RA,5676,0.0
IL31RA,5677,0.0
IL32,5678,0.0
IGHMBP2,5646,0.0
IGSF1,5647,0.0
IGSF3,5648,0.0
MED12,6996,0.0
MEGF6,7026,0.0
MEGF8,7027,0.0
MEGF9,7028,0.0
MEIG1,7029,0.0
MEIOC,7031,0.0
DDX60,2639,0.0
DDX60L,2640,0.0
SLC25A45,10610,0.0
SLC26A11,10616,0.0
SLC26A2,10617,0.0
DDX11-AS1,2608,0.0
DDX20,2613,0.0
DCUN1D1,2581,0.0
DCUN1D2,2582,0.0
DCUN1D3,2583,0.0
DDX39B,2621,0.0
DDX43,2626,0.0
DDX47,2628,0.0
SLC29A3,10628,0.0
SLC29A4,10629,0.0
SLC2A1-DT,10631,0.0
SLC2A10,10632,0.0
SLC2A12,10634,0.0
DCXR-DT,2587,0.0
DDHD1,2593,0.0
DDIAS,2596,0.0
DCLRE1A,2564,0.0
DCLRE1C,2566,0.0
DCP1B,2567,0.0
DCP2,2568,0.0
SLC31A2,10647,0.0
SLC33A1,10648,0.0
SLC34A3,10649,0.0
SLC27A2,10621,0.0
SLC27A3,10622,0.0
SLC38A7,10683,0.0
SLC38A9,10684,0.0
SLC35A5,10654,0.0
SLC35B4,10658,0.0
SLC35C1,10659,0.0
SLC35D1,10661,0.0
SLC35E2B,10664,0.0
SLC35E3,10665,0.0
SLC35E4,10666,0.0
SLC35F3,10668,0.0
SLC2A9,10639,0.0
SLC30A6,10642,0.0
SLC30A6-DT,10643,0.0
DCAF8-DT,2558,0.0
DCAKD,2559,0.0
DCBLD1,2560,0.0
DCLK1,2563,0.0
DBF4B,2537,0.0
DCST1-AS1,2570,0.0
MDH1B,6976,0.0
MDM1,6979,0.0
MDM2,6980,0.0
MDM4,6981,0.0
ME3,6986,0.0
MCM9,6955,0.0
MCMDC2,6957,0.0
MCOLN1,6958,0.0
IL17RD,5668,0.0
IL1RAP,5671,0.0
IL1RN,5672,0.0
IL20RA,5673,0.0
IL20RB,5674,0.0
IL23A,5675,0.0
DCTN4,2576,0.0
DCAF17,2552,0.0
DCAF4,2553,0.0
SLC38A4-AS1,10680,0.0
SLC38A5,10681,0.0
SLC38A6,10682,0.0
SLC49A3,10713,0.0
SLC49A4,10714,0.0
SLC4A11,10715,0.0
SLC4A4,10718,0.0
SLC39A10,10686,0.0
SLC39A13,10688,0.0
SLC40A1,10697,0.0
SLC41A1,10698,0.0
SLC41A2,10699,0.0
SLC43A2,10701,0.0
SLC35F6,10670,0.0
SLC35G2,10671,0.0
SLC36A1,10672,0.0
SLC37A1,10674,0.0
SLC37A3,10675,0.0
SLC44A3,10704,0.0
SLC44A4,10705,0.0
SLC44A5,10706,0.0
SLC45A1,10707,0.0
DBN1,2539,0.0
DCAF1,2545,0.0
DAB2,2516,0.0
DAGLA,2520,0.0
SLC45A3,10708,0.0
SLC45A4,10709,0.0
SLC46A1,10710,0.0
SLCO4A1-AS1,10752,0.0
SLF1,10754,0.0
SLF2,10755,0.0
SLC52A3,10724,0.0
SLC66A1,10726,0.0
DANT2,2523,0.0
DAPK1,2526,0.0
DAPK2,2527,0.0
DARS1-AS1,2531,0.0
CYP4V2,2500,0.0
CYP4X1,2501,0.0
CYP51A1,2502,0.0
CYP7B1,2503,0.0
SLC66A1LP,10727,0.0
SLC6A9,10732,0.0
SMAD1,10772,0.0
SLC8A1,10738,0.0
SLC8B1,10740,0.0
SLC9A5,10743,0.0
SLC9A6,10744,0.0
CYSLTR1,2506,0.0
CYTH3,2511,0.0
CYFIP2,2483,0.0
CYLD,2484,0.0
CYP1A1,2485,0.0
CYP24A1,2489,0.0
SLC9A7,10745,0.0
SLC9A8,10746,0.0
SLC9A9,10747,0.0
SLC9B2,10748,0.0
SLCO2A1,10749,0.0
SLITRK5,10762,0.0
CYP26B1,2490,0.0
CYP27B1,2491,0.0
CYP2J2,2493,0.0
CYP2R1,2494,0.0
CYP2S1,2495,0.0
CYP2U1,2496,0.0
CYP39A1,2497,0.0
CYP3A5,2498,0.0
CYP4B1,2499,0.0
CYB561D1,2468,0.0
CYB5D1,2472,0.0
SLITRK6,10763,0.0
SLX4,10769,0.0
SLX4IP,10770,0.0
CYB5RL,2477,0.0
CYBRD1,2480,0.0
CWF19L1,2451,0.0
CWF19L2,2452,0.0
CX3CL1,2453,0.0
CXCL1,2455,0.0
CXCL16,2456,0.0
SMARCA1,10783,0.0
SMARCA2,10784,0.0
SMARCAD1,10787,0.0
SMARCAL1,10788,0.0
SLFN12,10756,0.0
SLIT2,10761,0.0
CTIF,2403,0.0
CUL7,2442,0.0
CUL9,2443,0.0
CTSK,2421,0.0
CTSO,2423,0.0
IL15,5662,0.0
IL15RA,5663,0.0
IL17D,5664,0.0
IL17RA,5665,0.0
IL17RB,5666,0.0
IL17RC,5667,0.0
MCPH1,6961,0.0
MCPH1-DT,6962,0.0
MCRIP1,6963,0.0
MCTP1,6966,0.0
MED14,6999,0.0
MED14OS,7000,0.0
MDC1,6972,0.0
SMAD4,10775,0.0
SMAD5-AS1,10777,0.0
CXCL17,2457,0.0
CXCL6,2460,0.0
CXXC4,2463,0.0
CUL4B,2440,0.0
CTPS2,2412,0.0
CTRL,2414,0.0
CTAGE9,2386,0.0
CTC1,2391,0.0
SMG8,10811,0.0
SMIM10,10814,0.0
SMIM10L2A,10815,0.0
SMIM14-DT,10820,0.0
SMARCD3,10794,0.0
CTSS,2424,0.0
CTTN-DT,2428,0.0
CTTNBP2NL,2429,0.0
CTCF-DT,2393,0.0
CTDP1,2395,0.0
CTF1,2400,0.0
CTH,2401,0.0
CSPG5,2371,0.0
CSRNP2,2374,0.0
SMIM31,10831,0.0
SMIM47,10832,0.0
SMIM6,10834,0.0
SMIM8,10836,0.0
SMCR5,10805,0.0
SMG6,10809,0.0
CTNS,2410,0.0
SMN1,10838,0.0
SMN2,10839,0.0
SMOX,10841,0.0
SMPD1,10842,0.0
CSTF2T,2382,0.0
INAVA,5710,0.0
IL36RN,5679,0.0
IL4I1,5680,0.0
IL4R,5681,0.0
IL6-AS1,5683,0.0
IL6R,5684,0.0
MCM3AP-AS1,6949,0.0
MBNL1-AS1,6923,0.0
MBNL2,6924,0.0
MCOLN2,6959,0.0
MCOLN3,6960,0.0
IL6ST,5685,0.0
IL6ST-DT,5686,0.0
IL7,5687,0.0
ILDR1,5689,0.0
CSF1,2355,0.0
CSF2,2356,0.0
CSF2RA,2357,0.0
CSGALNACT2,2358,0.0
SMPD2,10843,0.0
SMPDL3A,10845,0.0
SMIM2-AS1,10823,0.0
SMIM24,10826,0.0
SMYD4,10855,0.0
SNAI1,10857,0.0
CSMD1,2361,0.0
CSNK1G1,2365,0.0
CRTC1,2338,0.0
CRY1,2341,0.0
CRY2,2342,0.0
SNAI3-AS1,10859,0.0
SMKR1,10837,0.0
CREB5,2308,0.0
CRYBG2,2344,0.0
CRYBG3,2345,0.0
MBTD1,6930,0.0
MBTPS2,6933,0.0
MC1R,6934,0.0
MCC,6936,0.0
MAU2,6907,0.0
INPP5F,5734,0.0
MCTP2,6967,0.0
MCF2L,6940,0.0
MCF2L-AS1,6941,0.0
IMPA1,5703,0.0
INAFM2,5709,0.0
CRYM,2347,0.0
CRISPLD1,2324,0.0
CRISPLD2,2325,0.0
SNHG18,10878,0.0
SNHG31,10883,0.0
SNTB1,10913,0.0
SNTB2,10914,0.0
SNTN,10915,0.0
SNIP1,10888,0.0
SNN,10889,0.0
SNORC,10890,0.0
SNRK,10891,0.0
SNCA,10869,0.0
SNCAIP,10870,0.0
SNED1,10873,0.0
CRLF3,2329,0.0
CROCC,2333,0.0
CROCCP2,2334,0.0
CRPPA,2336,0.0
SNX19,10929,0.0
SNX22,10932,0.0
CREBL2,2310,0.0
CREBRF,2311,0.0
CREG2,2314,0.0
CRELD1,2315,0.0
CRIM1,2318,0.0
CRIM1-DT,2319,0.0
CPT1A,2289,0.0
CPT1B,2290,0.0
CPT1C,2291,0.0
SNRPN,10911,0.0
SNTA1,10912,0.0
CPOX,2280,0.0
CPPED1,2281,0.0
CPQ,2282,0.0
CRACDL,2295,0.0
CRACR2A,2296,0.0
CRADD,2298,0.0
CRAMP1,2299,0.0
CPM,2271,0.0
CPNE4,2275,0.0
CPNE7,2277,0.0
SNX14,10924,0.0
SNX15,10925,0.0
SOS2,10964,0.0
SOWAHC,10965,0.0
SNX25,10934,0.0
SNX29,10936,0.0
SNX30,10938,0.0
SNX32,10939,0.0
ING4,5717,0.0
MB21D2,6912,0.0
MBD5,6917,0.0
MBLAC1,6920,0.0
MBLAC2,6921,0.0
MARS2,6891,0.0
MARVELD1,6892,0.0
MAST1,6895,0.0
MBNL3,6925,0.0
MBOAT1,6926,0.0
INKA1,5721,0.0
INKA2,5722,0.0
INO80D,5726,0.0
SNX33,10940,0.0
SOCS1,10948,0.0
SOCS2,10949,0.0
SNURF,10918,0.0
SNX11,10921,0.0
CPNE8,2278,0.0
CPNE8-AS1,2279,0.0
SOCS3-DT,10951,0.0
SOCS4,10952,0.0
SOCS5,10953,0.0
COX8C,2260,0.0
CP,2261,0.0
CPEB2,2264,0.0
CPEB3,2265,0.0
CPEB4,2266,0.0
CPLANE1,2268,0.0
CPLANE2,2269,0.0
COX18,2243,0.0
SOD1-DT,10956,0.0
SOD3,10957,0.0
SOS1,10963,0.0
SOX21-AS1,10971,0.0
CORO1A-AS1,2229,0.0
CORO2A,2232,0.0
CORO7,2234,0.0
COSMOC,2235,0.0
COX6B2,2252,0.0
COQ8B,2226,0.0
SP1,10975,0.0
SP2,10979,0.0
SP2-AS1,10980,0.0
SP4,10982,0.0
SP5,10983,0.0
COL21A1,2173,0.0
COL28A1,2174,0.0
COL4A3,2175,0.0
COPS8-DT,2214,0.0
INTS9,5759,0.0
INTU,5760,0.0
INPP5A,5731,0.0
INPP5B,5732,0.0
INPP5E,5733,0.0
MAST3,6897,0.0
MAST4,6898,0.0
MAST4-AS1,6899,0.0
INPP5J,5735,0.0
INPP5K,5736,0.0
INSIG1-DT,5739,0.0
INSL3,5741,0.0
INCENP,5711,0.0
SPART,10996,0.0
SPAST,10997,0.0
SPATA12,10998,0.0
SPATA13,10999,0.0
SPATA17,11000,0.0
SPATA24,11003,0.0
SOX13,10968,0.0
SOX21,10970,0.0
SPIN3,11036,0.0
SPIN4,11037,0.0
SPATA6L,11008,0.0
SPATA7,11009,0.0
SPDYA,11020,0.0
SPEF1,11022,0.0
COPB1,2199,0.0
COPG2,2204,0.0
COL17A1,2170,0.0
SPEF2,11023,0.0
SPEG,11024,0.0
SPG11,11027,0.0
COL4A4,2176,0.0
COL6A1,2178,0.0
MAPRE3,6876,0.0
MARCHF2,6878,0.0
MARCHF3,6879,0.0
MARF1,6886,0.0
MARK4,6889,0.0
MAPK15,6859,0.0
IPO8,5770,0.0
INTS6-AS1,5755,0.0
INTS6L,5756,0.0
COL7A1,2179,0.0
COL9A3,2181,0.0
COLCA1,2182,0.0
COBL,2157,0.0
COBLL1,2158,0.0
COCH,2159,0.0
SPHK2,11031,0.0
SPICE1,11032,0.0
COG6,2165,0.0
COG7,2166,0.0
COL12A1,2169,0.0
CNPY4,2139,0.0
CNTLN,2141,0.0
CNTN1,2142,0.0
CNTNAP3,2143,0.0
SPIRE2,11046,0.0
SPMIP6,11047,0.0
SPMIP8,11048,0.0
SPOCD1,11050,0.0
SPOCK3,11051,0.0
SPON2,11052,0.0
SPOPL,11054,0.0
CNTNAP3B,2144,0.0
CNTNAP4,2145,0.0
CNTRL,2146,0.0
CNTROB,2147,0.0
COA6-AS1,2153,0.0
CNNM4,2122,0.0
SPRR3,11063,0.0
SPRY4,11068,0.0
SPINK1,11039,0.0
SPINK2,11040,0.0
COG3,2162,0.0
COG5,2164,0.0
CNNM2,2120,0.0
CNNM3,2121,0.0
CMPK2,2095,0.0
CNOT6L,2130,0.0
CNPY2-AS1,2137,0.0
CNEP1R1,2107,0.0
CNGA1,2109,0.0
CNIH2,2111,0.0
SPTLC3,11082,0.0
SPTY2D1,11085,0.0
SQOR,11087,0.0
CLK2,2060,0.0
CMTR1,2102,0.0
CMTR2,2103,0.0
CMYA5,2104,0.0
CLPSL2,2074,0.0
IQCN,5784,0.0
IQGAP3,5786,0.0
IRAG1-AS1,5789,0.0
IRAK1BP1,5792,0.0
IRAK2,5793,0.0
INVS,5761,0.0
IPMK,5764,0.0
IPO11,5765,0.0
MASTL,6900,0.0
MATCAP2,6904,0.0
MATN2,6905,0.0
MAPKBP1,6873,0.0
MAPRE2,6875,0.0
SREBF2-AS1,11097,0.0
SRGAP3,11103,0.0
SPTB,11076,0.0
CNIH3,2112,0.0
CNKSR2,2115,0.0
CNKSR3,2116,0.0
CNN3-DT,2119,0.0
CLN5,2065,0.0
CLDND2,2042,0.0
CLEC16A,2044,0.0
SRPX,11117,0.0
SRR,11119,0.0
SRBD1,11090,0.0
SRC,11091,0.0
CLSTN3,2080,0.0
CLYBL,2088,0.0
CLIP2,2057,0.0
CLIP4,2058,0.0
SRRM3,11124,0.0
CLEC18A,2045,0.0
CLEC7A,2047,0.0
CLGN,2048,0.0
CLHC1,2049,0.0
CLIC2,2051,0.0
MAP4K3,6842,0.0
MAP4K3-DT,6843,0.0
MAP6D1,6846,0.0
MAP7,6847,0.0
MAPK11,6855,0.0
MAP3K2-DT,6826,0.0
IPO9-AS1,5772,0.0
IPP,5773,0.0
INTS2,5750,0.0
IQCK,5783,0.0
CLIC5,2054,0.0
CLCN2,2025,0.0
CLCN4,2027,0.0
SRXN1,11136,0.0
CLK4,2062,0.0
CLMN,2063,0.0
CLCN5,2028,0.0
CLCN6,2029,0.0
CLCN7,2030,0.0
CLDN1,2031,0.0
CLDN12,2034,0.0
CLDN15,2035,0.0
CLDN23,2036,0.0
CITED4,2008,0.0
SSC4D,11145,0.0
SSH1,11146,0.0
SSPN,11150,0.0
SRRM2-AS1,11123,0.0
CKMT2-AS1,2016,0.0
CLASP2,2020,0.0
CIB3,1990,0.0
CILK1,1993,0.0
CILP2,1994,0.0
SSX5,11159,0.0
ST3GAL2,11163,0.0
ST3GAL3,11164,0.0
ST6GAL1,11167,0.0
ST6GALNAC1,11168,0.0
SS18L1,11138,0.0
CIMAP1D,1996,0.0
CIPC,2000,0.0
CISH,2005,0.0
CHST7,1973,0.0
CHST9,1974,0.0
IQCE,5779,0.0
IQCG,5780,0.0
IQCH,5781,0.0
IQCH-AS1,5782,0.0
MAP3K4,6830,0.0
MAP3K4-AS1,6831,0.0
MAP3K5,6832,0.0
MAP3K6,6833,0.0
MAP3K7,6834,0.0
MAP4K1,6839,0.0
IPO13,5766,0.0
MAPK7,6863,0.0
MAPK8,6864,0.0
MAPK8IP1,6865,0.0
MAP4K1-AS1,6840,0.0
CHSY3,1976,0.0
ST8SIA1,11176,0.0
STAC3,11178,0.0
STAG2-AS1,11181,0.0
STAM,11183,0.0
STAM-DT,11184,0.0
SSU72-AS1,11157,0.0
CHUK,1980,0.0
CHRM3,1961,0.0
STAT2,11197,0.0
STAT5B,11200,0.0
ST6GALNAC2,11169,0.0
ST6GALNAC3,11170,0.0
ST6GALNAC5,11172,0.0
ST6GALNAC6,11173,0.0
CIMAP1B,1995,0.0
STK36,11235,0.0
STBD1,11204,0.0
STEAP1B-AS1,11207,0.0
STEAP2,11208,0.0
STEAP4,11210,0.0
STIM1,11213,0.0
STIM2-AS1,11215,0.0
STIMATE,11216,0.0
STAM2,11185,0.0
STAMBPL1,11187,0.0
STARD13,11190,0.0
CHRNB1,1964,0.0
CHRNB4,1965,0.0
CHROMR,1966,0.0
CHST10,1967,0.0
CHST11,1968,0.0
CHST14,1970,0.0
IRF2-DT,5798,0.0
IRF2BP1,5799,0.0
MAP2K5,6816,0.0
MAP2K5-DT,6817,0.0
MAP2K6,6818,0.0
MAP3K1,6820,0.0
MAP3K10,6821,0.0
MAP3K12,6823,0.0
MAN2A1,6792,0.0
MAN2A2,6793,0.0
MAP3K21,6828,0.0
MAP3K3,6829,0.0
IRF5,5803,0.0
IRF6,5804,0.0
IRGQ,5807,0.0
IQCC,5777,0.0
CHST3,1972,0.0
CHKB-DT,1939,0.0
CHM,1940,0.0
STK19,11225,0.0
STK26,11228,0.0
CHEK2,1928,0.0
CHFR,1930,0.0
CHFR-DT,1931,0.0
CHIC1,1934,0.0
CHN1,1953,0.0
CHDH,1926,0.0
STMN3,11243,0.0
STOML1,11247,0.0
STON1,11249,0.0
STON2,11250,0.0
STOX2,11252,0.0
STK10,11219,0.0
STK11IP,11221,0.0
CGB7,1897,0.0
CGNL1,1900,0.0
CH25H,1902,0.0
CHAC1,1903,0.0
CFAP210,1870,0.0
CFAP263,1872,0.0
CFAP300,1874,0.0
STRN,11261,0.0
STS,11264,0.0
STX11,11270,0.0
STK4,11239,0.0
STKLD1,11241,0.0
CFI,1891,0.0
CERS4,1858,0.0
SUCLG2-DT,11298,0.0
SUFU,11301,0.0
SUGCT,11302,0.0
ITPKA,5850,0.0
ITPR1,5853,0.0
ITPRIP,5856,0.0
ITPRIPL2,5857,0.0
ITSN1,5858,0.0
ITFG2-AS1,5826,0.0
ITCH,5823,0.0
ITFG2,5825,0.0
IRAK4,5794,0.0
STX18-AS1,11275,0.0
STX19,11276,0.0
STX5-DT,11281,0.0
